,price,host_is_superhost,host_total_listings_count,host_has_profile_pic,zipcode,property_type,room_type,bathrooms,beds,bed_type,security_deposit,cleaning_fee,minimum_nights,instant_bookable,cancellation_policy,senti_score,walk_score
6751,225.0,0,103.0,1,94115,1,1,1.0,1.0,1,1000.0,214.0,30,0,1,0.7783,98
6752,1600.0,0,103.0,1,94109,3,2,2.0,3.0,1,0.0,0.0,1,1,1,0.7241067929593654,100
6753,225.0,0,0.0,1,94114,1,1,2.0,2.0,1,0.0,0.0,30,1,3,0.7241067929593654,97
6754,185.0,0,2.0,1,94112,2,1,1.0,2.0,1,0.0,68.0,2,1,2,0.549576923076923,87
6755,150.0,0,1.0,1,94115,1,1,1.0,1.0,1,1000.0,120.0,30,0,3,0.7241067929593654,98
6756,291.0,1,1465.0,1,94110,1,1,3.0,3.0,1,500.0,420.0,30,0,6,-0.8957,99
6757,75.0,0,1.0,1,94110,1,2,1.0,1.0,1,0.0,100.0,90,0,3,0.7241067929593654,99
6758,162.0,0,10.0,1,94103,3,2,1.0,1.0,1,0.0,0.0,1,1,2,0.7241067929593654,97
6759,185.0,0,10.0,1,94103,3,2,1.0,1.0,1,0.0,0.0,1,1,2,0.4019,97
6760,255.0,0,10.0,1,94103,3,2,1.0,1.0,1,0.0,0.0,1,1,2,0.7241067929593654,97
6761,337.0,0,10.0,1,94103,3,2,1.0,1.0,1,0.0,0.0,1,1,2,0.7241067929593654,97
6762,162.0,0,10.0,1,94103,3,2,1.0,1.0,1,0.0,0.0,1,1,2,0.7241067929593654,97
6763,208.0,0,10.0,1,94103,3,2,1.0,1.0,1,0.0,0.0,1,1,2,0.7241067929593654,97
6764,239.0,0,10.0,1,94103,3,2,1.0,2.0,1,0.0,0.0,1,1,2,0.7241067929593654,97
6765,232.0,0,10.0,1,94103,3,2,1.0,1.0,1,0.0,0.0,1,1,2,0.7241067929593654,97
6766,173.0,0,10.0,1,94103,3,2,1.0,1.0,1,0.0,0.0,1,1,2,0.9517,97
6767,453.0,0,10.0,1,94103,3,2,1.0,1.0,1,0.0,0.0,1,1,2,0.7241067929593654,97
6768,475.0,0,2.0,1,94123,1,1,1.0,4.0,1,0.0,175.0,7,0,1,0.7241067929593654,97
6769,630.0,0,2.0,1,94121,2,1,2.5,4.0,1,0.0,180.0,3,0,2,0.8504333333333333,92
6770,216.0,0,760.0,1,94110,1,1,1.0,1.0,1,0.0,148.0,30,1,3,0.7241067929593654,99
6771,237.0,0,760.0,1,94109,1,1,1.0,1.0,1,0.0,148.0,30,1,3,0.7241067929593654,100
6772,226.0,0,760.0,1,94110,1,1,1.0,1.0,1,0.0,148.0,30,1,3,0.7241067929593654,99
6773,999.0,0,7.0,1,94103,3,2,1.0,1.0,1,0.0,0.0,1,1,2,0.5019518518518519,97
6774,195.0,1,2.0,1,94110,1,1,1.0,2.0,1,0.0,0.0,3,0,1,0.8026117647058824,99
6775,95.0,0,1.0,1,94123,1,2,1.0,1.0,1,750.0,75.0,30,1,3,0.8476333333333333,97
6776,50.0,0,11.0,1,94107,1,3,2.0,1.0,1,0.0,0.0,30,0,2,0.7241067929593654,85
6777,130.0,0,0.0,1,94122,1,1,1.0,1.0,1,0.0,45.0,2,0,2,0.7787391304347825,93
6778,28.0,0,46.0,1,94102,4,3,1.0,1.0,1,250.0,89.0,32,1,1,0.7241067929593654,97
6779,55.0,0,2.0,1,94103,2,2,1.0,1.0,1,0.0,100.0,30,0,3,0.7241067929593654,97
6780,550.0,0,1.0,1,94107,2,1,1.5,4.0,1,1000.0,250.0,3,0,2,0.7829538461538461,85
6781,154.0,1,4.0,1,94107,2,1,2.0,3.0,1,500.0,150.0,2,0,2,0.7241067929593654,85
6782,115.0,0,1.0,1,94112,1,1,1.0,1.0,1,0.0,75.0,2,0,1,0.8053294117647057,87
6783,37.0,0,1.0,1,94102,1,1,1.0,1.0,1,0.0,0.0,90,0,3,0.7241067929593654,97
6784,435.0,0,3.0,1,94109,3,2,1.0,2.0,1,0.0,0.0,3,1,1,0.7241067929593654,100
6785,450.0,0,7.0,1,94109,1,1,1.0,2.0,1,0.0,0.0,4,1,1,0.7241067929593654,100
6786,65.0,0,55.0,1,94109,2,2,4.0,1.0,1,0.0,45.0,30,1,3,0.8316,100
6787,55.0,0,55.0,1,94109,2,2,4.0,1.0,1,0.0,45.0,30,1,3,0.7241067929593654,100
6788,55.0,0,55.0,1,94109,2,2,4.0,1.0,1,0.0,45.0,30,1,3,0.4404,100
6789,55.0,0,55.0,1,94109,2,2,4.0,1.0,1,0.0,45.0,30,1,3,0.7241067929593654,100
6790,55.0,0,55.0,1,94109,2,2,4.0,1.0,1,0.0,45.0,30,1,3,0.7241067929593654,100
6791,55.0,0,55.0,1,94109,2,2,4.0,1.0,1,0.0,45.0,30,1,3,0.7241067929593654,100
6792,55.0,0,55.0,1,94109,2,2,4.0,1.0,1,0.0,45.0,30,1,3,0.7241067929593654,100
6793,450.0,0,7.0,1,94109,1,1,1.0,2.0,1,0.0,0.0,4,1,1,0.7241067929593654,100
6794,450.0,0,7.0,1,94109,1,1,1.0,2.0,1,0.0,0.0,4,1,1,0.7241067929593654,100
6795,450.0,0,7.0,1,94109,1,1,1.0,2.0,1,0.0,0.0,4,1,1,0.7241067929593654,100
6796,145.0,1,2.0,1,94133,2,2,1.0,1.0,1,200.0,65.0,2,0,2,0.6739571428571428,98
6797,599.0,0,2.0,1,94123,1,1,3.0,3.0,1,1000.0,150.0,4,0,2,0.7241067929593654,97
6798,65.0,0,6.0,1,94122,1,2,1.0,1.0,1,0.0,30.0,30,0,1,0.7241067929593654,93
6799,298.0,1,2.0,1,94122,2,1,1.0,2.0,1,0.0,95.0,2,1,3,0.4467,93
6800,250.0,0,1.0,1,94122,2,1,1.0,4.0,1,0.0,50.0,1,1,1,0.576725,93
6801,800.0,0,2.0,1,94107,2,1,3.5,4.0,1,1000.0,300.0,30,0,1,0.926,85
6802,109.0,0,2.0,1,94124,2,2,1.0,2.0,1,0.0,95.0,2,0,1,0.7241067929593654,84
6803,81.0,0,3.0,1,94114,2,2,1.5,1.0,1,200.0,100.0,1,1,1,0.7514500000000001,97
6804,185.0,1,2.0,1,94116,2,1,2.0,3.0,1,200.0,85.0,1,0,2,0.6140375000000001,84
6805,165.0,1,12.0,1,94102,1,1,1.0,1.0,1,0.0,0.0,2,0,1,0.3612,97
6806,162.0,1,2.0,1,94122,2,2,1.0,1.0,1,0.0,50.0,2,0,1,0.7241067929593654,93
6807,150.0,0,1.0,1,94132,2,2,1.0,1.0,1,0.0,0.0,1,1,3,0.95235,68
6808,360.0,1,3.0,1,94102,1,1,1.5,3.0,1,0.0,150.0,1,0,3,0.8164499999999999,97
6809,148.0,0,35.0,1,94131,2,1,1.0,2.0,1,3500.0,300.0,30,0,1,0.7241067929593654,71
6810,150.0,0,1.0,1,94127,2,2,1.0,3.0,1,0.0,199.0,2,0,1,0.7177928571428571,28
6811,200.0,0,6.0,1,94116,2,1,2.0,3.0,1,500.0,200.0,90,1,1,0.7241067929593654,84
6812,183.0,1,1465.0,1,94110,1,1,1.0,2.0,1,500.0,280.0,30,0,6,0.7241067929593654,99
6813,133.0,0,1.0,1,94114,1,1,1.0,2.0,1,0.0,100.0,3,0,3,0.5343600000000001,97
6814,208.0,1,6.0,1,94110,1,1,1.0,1.0,1,250.0,75.0,2,1,2,0.7241067929593654,99
6815,500.0,0,1.0,1,94103,1,1,2.0,3.0,1,500.0,200.0,3,1,2,0.8603214285714286,97
6816,100.0,1,9.0,1,94133,1,2,1.0,1.0,1,0.0,0.0,30,0,1,0.7845,98
6817,77.0,0,1.0,1,94110,1,2,1.0,1.0,1,0.0,20.0,30,0,1,0.9837,99
6818,109.0,0,3.0,1,94124,2,1,1.0,1.0,1,0.0,0.0,30,0,2,0.93605,84
6819,320.0,0,0.0,1,94110,1,1,1.5,3.0,1,0.0,100.0,2,0,3,0.6663,99
6820,220.0,0,1.0,1,94114,1,1,1.0,2.0,1,200.0,100.0,3,0,2,0.6771125,97
6821,279.0,0,760.0,1,94109,1,1,2.0,2.0,1,0.0,244.0,30,1,3,0.7241067929593654,100
6822,275.0,0,760.0,1,94109,1,1,1.0,2.0,1,0.0,244.0,30,1,3,0.7241067929593654,100
6823,110.0,0,1.0,1,94127,2,2,1.0,1.0,1,500.0,35.0,30,0,3,0.8519,28
6824,317.0,0,760.0,1,94114,1,1,2.0,2.0,1,0.0,244.0,30,1,3,0.7241067929593654,97
6825,220.0,1,1465.0,1,94110,2,1,1.0,2.0,1,500.0,280.0,30,0,6,0.7241067929593654,99
6826,750.0,0,1.0,1,94123,2,1,2.0,4.0,1,0.0,0.0,30,1,3,0.7241067929593654,97
6827,699.0,0,103.0,1,94117,1,1,1.0,3.0,1,2500.0,248.0,1,0,1,0.77685,97
6828,200.0,0,28.0,1,94114,1,1,1.0,2.0,1,800.0,315.0,30,1,3,0.7241067929593654,97
6829,33.0,0,19.0,1,94109,2,3,6.0,2.0,1,0.0,20.0,30,1,3,0.0,100
6830,299.0,0,103.0,1,94117,4,2,1.0,1.0,1,1000.0,99.0,1,0,1,0.7481375,97
6831,299.0,0,103.0,1,94117,4,2,1.0,1.0,1,1000.0,99.0,1,0,1,0.5536428571428572,97
6832,183.0,1,1465.0,1,94110,1,1,1.0,2.0,1,500.0,280.0,30,0,6,0.7241067929593654,99
6833,200.0,1,3.0,1,94115,2,2,1.0,1.0,1,0.0,0.0,2,1,3,0.6444833333333334,98
6834,210.0,0,760.0,1,94108,1,1,1.0,1.0,1,0.0,125.0,30,1,3,0.7241067929593654,100
6835,378.0,0,1.0,1,94117,2,1,1.0,1.0,1,0.0,215.0,4,1,4,0.8834,97
6836,58.0,0,2.0,1,94103,2,2,1.0,1.0,1,0.0,100.0,30,0,3,0.7241067929593654,97
6837,86.0,0,92.0,1,94103,1,1,1.0,1.0,1,0.0,95.0,30,1,3,0.7241067929593654,97
6838,64.0,0,3.0,1,94124,2,2,1.0,1.0,1,100.0,30.0,1,0,2,0.4738542857142857,84
6839,208.0,1,1465.0,1,94110,1,1,1.0,2.0,1,500.0,280.0,30,0,6,0.32595,99
6840,198.0,1,1465.0,1,94110,1,1,1.0,2.0,1,500.0,280.0,30,0,6,0.7241067929593654,99
6841,145.0,0,1.0,1,94115,1,1,1.5,1.0,1,100.0,55.0,2,0,1,0.7241067929593654,98
6842,200.0,0,1.0,1,94127,1,1,1.0,3.0,1,0.0,120.0,3,0,3,0.5973357142857142,28
6843,199.0,0,1.0,1,94115,1,1,1.0,2.0,1,0.0,75.0,1,0,1,0.9811,98
6844,293.0,0,2.0,1,94110,1,1,2.0,3.0,1,3000.0,0.0,30,1,3,0.7241067929593654,99
6845,400.0,0,1.0,1,94133,1,1,1.5,2.0,1,800.0,150.0,3,0,1,0.7746999999999999,98
6846,49.0,0,46.0,1,94102,4,2,0.0,1.0,1,250.0,89.0,32,0,1,0.7241067929593654,97
6847,450.0,0,1.0,1,94117,2,1,1.5,4.0,1,0.0,185.0,3,1,1,0.5624714285714286,97
6848,125.0,0,1.0,1,94112,1,1,1.0,2.0,1,0.0,75.0,3,1,1,0.6632666666666666,87
6849,220.0,1,9.0,1,94117,1,1,1.0,5.0,1,3300.0,300.0,30,1,3,0.7845,97
6850,520.0,0,3.0,1,94114,1,1,1.5,3.0,1,0.0,0.0,4,0,1,0.9281333333333334,97
6851,56.0,0,1.0,1,94124,2,2,1.0,1.0,1,500.0,75.0,30,1,1,0.7241067929593654,84
6852,79.0,0,1.0,1,94114,1,2,1.5,1.0,1,0.0,0.0,30,0,3,0.7241067929593654,97
6853,300.0,0,4.0,1,94112,2,1,1.0,2.0,1,0.0,100.0,6,0,1,0.7241067929593654,87
6854,180.0,0,1.0,1,94107,1,1,1.0,1.0,1,1000.0,120.0,30,1,2,0.7241067929593654,85
6855,156.0,0,1.0,1,94118,1,1,1.5,7.0,1,0.0,0.0,30,0,3,0.7241067929593654,99
6856,68.0,1,5.0,1,94134,2,2,1.0,1.0,1,500.0,30.0,1,0,2,0.6320777777777777,34
6857,83.0,0,1.0,1,94109,1,2,1.0,1.0,1,0.0,100.0,30,0,3,0.7241067929593654,100
6858,326.0,0,2.0,1,94123,2,1,3.5,6.0,1,500.0,0.0,30,0,1,0.7241067929593654,97
6859,220.0,0,1.0,1,94134,2,1,1.0,1.0,1,1500.0,150.0,30,1,1,0.8316,34
6860,375.0,0,1.0,1,94114,1,1,1.5,2.0,1,0.0,125.0,2,1,3,0.9112,97
6861,850.0,0,1.0,1,94109,1,1,2.0,4.0,1,1000.0,280.0,2,1,3,0.7178499999999999,100
6862,110.0,0,4.0,1,94108,1,1,1.0,2.0,1,500.0,150.0,30,1,1,0.7241067929593654,100
6863,125.0,0,25.0,1,94117,1,1,1.5,2.0,1,0.0,0.0,30,1,3,0.7241067929593654,97
6864,75.0,0,1.0,1,94117,1,2,1.0,1.0,1,0.0,0.0,30,0,1,0.7241067929593654,97
6865,135.0,0,1.0,1,94102,1,1,1.0,2.0,1,2000.0,0.0,30,1,1,0.7241067929593654,97
6866,249.0,0,1.0,1,94104,1,1,2.0,2.0,1,300.0,150.0,30,1,3,0.8689,99
6867,250.0,0,3.0,1,94117,2,1,1.5,4.0,1,500.0,300.0,30,1,1,0.7241067929593654,97
6868,110.0,0,1.0,1,94116,2,1,1.0,3.0,1,100.0,75.0,2,1,2,0.6519285714285714,84
6869,82.0,0,2.0,1,94110,1,2,1.0,1.0,1,0.0,0.0,30,1,2,0.7241067929593654,99
6870,150.0,1,1465.0,1,94110,1,1,1.0,1.0,1,500.0,240.0,30,0,6,0.9186,99
6871,250.0,0,2.0,1,94107,1,1,1.0,2.0,1,0.0,150.0,30,1,3,0.7241067929593654,85
6872,89.0,0,92.0,1,94110,1,1,1.0,1.0,1,0.0,95.0,30,0,3,0.7241067929593654,99
6873,46.0,0,8.0,1,94115,1,3,2.0,3.0,1,0.0,40.0,30,0,3,0.7241067929593654,98
6874,1100.0,0,1.0,1,94123,2,1,4.0,5.0,1,1000.0,250.0,2,0,1,0.7241067929593654,97
6875,135.0,0,1.0,1,94112,1,1,1.0,2.0,1,0.0,40.0,2,0,1,0.7073541666666666,87
6876,345.0,1,1.0,1,94122,2,1,1.0,2.0,1,300.0,120.0,2,1,2,0.8691999999999999,93
6877,245.0,0,755.0,1,94107,1,1,1.0,2.0,1,0.0,125.0,30,0,1,0.7241067929593654,85
6878,38.0,0,5.0,1,94115,1,3,2.0,3.0,1,0.0,30.0,30,0,1,0.7241067929593654,98
6879,500.0,1,2.0,1,94133,1,1,1.0,2.0,1,200.0,75.0,3,0,2,0.7999181818181819,98
6880,228.0,1,6.0,1,94114,1,1,1.0,1.0,1,0.0,75.0,1,1,2,0.7241067929593654,97
6881,70.0,0,5.0,1,94124,2,2,3.0,1.0,1,0.0,0.0,30,1,2,0.7241067929593654,84
6882,266.0,0,760.0,1,94109,1,1,1.0,2.0,1,0.0,244.0,30,1,3,0.7241067929593654,100
6883,85.0,0,1.0,1,94122,1,1,1.0,1.0,1,250.0,50.0,30,1,2,0.86475,93
6884,40.0,0,19.0,1,94112,2,3,5.0,2.0,1,0.0,10.0,30,0,3,0.7241067929593654,87
6885,40.0,0,19.0,1,94112,2,3,5.0,2.0,1,0.0,10.0,30,1,3,0.7269,87
6886,40.0,0,19.0,1,94112,2,3,5.0,2.0,1,0.0,10.0,30,1,3,0.7241067929593654,87
6887,42.0,0,19.0,1,94112,2,3,5.0,2.0,1,0.0,10.0,30,1,3,0.93,87
6888,90.0,0,19.0,1,94112,2,2,5.0,2.0,1,0.0,0.0,30,0,3,0.2202,87
6889,75.0,0,19.0,1,94112,2,2,5.0,2.0,1,0.0,0.0,30,1,3,0.60775,87
6890,83.0,0,3.0,1,94124,2,2,1.0,2.0,1,200.0,60.0,1,0,2,0.7241067929593654,84
6891,150.0,0,2.0,1,94103,2,2,1.0,1.0,1,0.0,0.0,2,1,2,0.8252999999999999,97
6892,250.0,0,2.0,1,94117,1,1,1.5,2.0,1,0.0,0.0,5,0,1,0.7160500000000001,97
6893,135.0,0,46.0,1,94108,1,1,1.0,2.0,1,250.0,189.0,30,1,1,0.7241067929593654,100
6894,43.0,0,5.0,1,94115,1,3,2.0,3.0,1,0.0,40.0,30,0,1,0.7241067929593654,98
6895,43.0,0,5.0,1,94115,1,3,2.0,3.0,1,0.0,40.0,30,0,1,0.7241067929593654,98
6896,750.0,0,2.0,1,94107,2,1,3.5,4.0,1,1000.0,300.0,3,0,1,0.9682,85
6897,125.0,0,5.0,1,94109,2,2,2.5,1.0,1,2000.0,75.0,30,1,1,0.6249,100
6898,161.0,0,1.0,1,94110,1,1,1.5,3.0,1,650.0,95.0,30,0,1,0.77125,99
6899,51.0,0,15.0,1,94122,1,2,1.0,1.0,1,0.0,0.0,30,0,1,0.8807,93
6900,208.0,1,6.0,1,94114,1,1,1.0,1.0,1,0.0,75.0,1,1,2,0.7241067929593654,97
6901,250.0,1,2.0,1,94117,1,1,1.0,4.0,1,199.0,250.0,2,1,2,0.7410541666666665,97
6902,122.0,0,75.0,1,94108,1,1,1.0,1.0,1,0.0,150.0,30,0,1,0.7241067929593654,100
6903,230.0,1,1465.0,1,94110,1,1,1.0,2.0,1,500.0,280.0,30,0,6,0.7241067929593654,99
6904,217.0,1,1465.0,1,94110,1,1,1.0,2.0,1,500.0,280.0,30,0,6,0.7241067929593654,99
6905,150.0,1,1465.0,1,94110,1,1,1.0,1.0,1,500.0,240.0,30,0,6,0.7241067929593654,99
6906,82.0,0,2.0,1,94110,1,2,1.0,1.0,1,0.0,0.0,30,1,2,0.7241067929593654,99
6907,225.0,1,5.0,1,94114,1,1,1.0,1.0,1,500.0,50.0,2,1,2,0.8153142857142858,97
6908,2200.0,0,1.0,1,94133,3,2,2.0,3.0,1,500.0,0.0,4,1,1,0.7241067929593654,98
6909,450.0,0,7.0,1,94109,1,1,1.0,2.0,1,0.0,0.0,4,1,1,0.7241067929593654,100
6910,450.0,0,7.0,1,94109,1,1,1.0,2.0,1,0.0,0.0,4,1,1,0.7241067929593654,100
6911,450.0,0,7.0,1,94109,1,1,1.0,2.0,1,0.0,0.0,4,1,1,0.7241067929593654,100
6912,41.0,0,5.0,1,94115,1,3,2.0,3.0,1,0.0,40.0,30,0,1,0.872,98
6913,1499.0,1,5.0,1,94133,1,2,1.0,2.0,1,500.0,0.0,6,0,1,0.7241067929593654,98
6914,102.0,0,2.0,1,94117,1,1,1.0,1.0,1,0.0,150.0,30,1,3,0.7241067929593654,97
6915,80.0,1,5.0,1,94102,2,2,1.0,1.0,1,100.0,25.0,2,0,2,0.7241067929593654,97
6916,280.0,0,2.0,1,94102,1,2,1.0,2.0,1,300.0,80.0,30,0,1,0.7241067929593654,97
6917,75.0,0,19.0,1,94112,2,2,5.0,2.0,1,0.0,0.0,30,1,3,0.3612,87
6918,40.0,0,19.0,1,94112,2,3,5.0,2.0,1,0.0,20.0,30,1,3,0.5994,87
6919,40.0,0,19.0,1,94112,2,3,5.0,2.0,1,0.0,20.0,30,1,3,0.6249,87
6920,1499.0,1,5.0,1,94133,1,2,1.0,2.0,1,0.0,0.0,6,0,1,0.7241067929593654,98
6921,40.0,0,31.0,1,94109,2,3,2.5,4.0,1,0.0,0.0,30,1,1,0.7241067929593654,100
6922,250.0,1,1465.0,1,94110,1,1,2.0,2.0,1,500.0,330.0,30,0,6,0.7241067929593654,99
6923,628.0,1,6.0,1,94114,1,1,1.0,1.0,1,0.0,175.0,5,1,1,0.7241067929593654,97
6924,190.0,0,103.0,1,94122,4,2,2.0,1.0,1,500.0,141.0,1,0,1,0.56185,93
6925,249.0,0,103.0,1,94122,4,2,2.0,1.0,1,700.0,148.0,1,0,1,0.05560000000000001,93
6926,190.0,0,103.0,1,94122,4,2,2.0,1.0,1,500.0,127.0,1,0,1,0.82585,93
6927,340.0,0,2.0,1,94134,1,1,2.0,4.0,1,350.0,150.0,2,1,1,0.5658,34
6928,145.0,0,2.0,1,94134,2,1,1.0,1.0,1,350.0,100.0,1,1,1,0.5438666666666666,34
6929,201.0,0,760.0,1,94103,1,1,1.0,1.0,1,0.0,125.0,30,1,3,0.7241067929593654,97
6930,185.0,0,2.0,1,94114,1,1,2.0,2.0,1,750.0,150.0,30,1,2,0.7241067929593654,97
6931,192.0,1,1465.0,1,94110,1,1,1.0,2.0,1,500.0,280.0,30,0,6,0.7241067929593654,99
6932,44.0,0,5.0,1,94115,1,3,2.0,3.0,1,0.0,40.0,30,0,1,0.7241067929593654,98
6933,1000.0,0,1.0,1,94112,2,2,1.0,1.0,1,0.0,0.0,30,1,3,0.7241067929593654,87
6934,89.0,0,1.0,1,94121,1,2,1.5,1.0,1,250.0,50.0,1,1,1,0.8036888888888889,92
6935,580.0,0,1.0,1,94122,2,1,3.0,4.0,1,1000.0,150.0,5,0,1,0.8428800000000001,93
6936,181.0,0,1.0,1,94134,2,1,3.0,5.0,1,0.0,80.0,30,1,1,0.7241067929593654,34
6937,125.0,1,4.0,1,94132,2,2,1.0,1.0,1,0.0,55.0,1,0,1,0.5174333333333333,68
6938,99.0,1,4.0,1,94132,2,2,1.0,1.0,1,0.0,49.0,1,0,1,0.6240192307692307,68
6939,200.0,1,1.0,1,94107,2,2,1.0,2.0,1,0.0,100.0,4,0,2,0.7943190476190475,85
6940,350.0,0,1.0,1,94110,2,1,3.0,4.0,1,300.0,140.0,4,0,3,0.9425666666666668,99
6941,300.0,0,1.0,1,94110,1,1,1.0,2.0,1,0.0,100.0,2,1,1,0.8003166666666667,99
6942,125.0,0,1.0,1,94112,2,1,1.0,1.0,1,0.0,0.0,90,1,3,0.7241067929593654,87
6943,1500.0,1,1.0,1,94117,2,1,4.0,6.0,1,1500.0,350.0,2,1,1,0.8320375,97
6944,250.0,0,1.0,1,94114,1,1,1.0,1.0,1,0.0,100.0,3,0,2,0.7584333333333334,97
6945,99.0,1,4.0,1,94132,2,2,1.0,1.0,1,0.0,45.0,1,0,1,0.7438333333333333,68
6946,75.0,1,4.0,1,94132,2,2,1.0,1.0,1,0.0,45.0,1,0,1,0.761604347826087,68
6947,240.0,1,5.0,1,94134,2,1,1.0,2.0,1,1250.0,99.0,1,0,1,0.8668,34
6948,60.0,0,31.0,1,94109,2,3,2.5,5.0,1,0.0,0.0,30,1,1,0.7067666666666668,100
6949,1188.0,1,6.0,1,94114,2,1,2.0,2.0,1,0.0,175.0,5,1,1,0.7241067929593654,97
6950,80.0,0,31.0,1,94109,2,3,2.5,1.0,1,0.0,0.0,30,1,1,-0.836,100
6951,93.0,0,31.0,1,94117,2,1,1.0,1.0,1,0.0,100.0,30,1,4,0.7241067929593654,97
6952,175.0,0,31.0,1,94117,2,1,1.0,2.0,1,0.0,100.0,30,1,4,0.7241067929593654,97
6953,93.0,0,31.0,1,94117,2,1,1.0,1.0,1,0.0,100.0,30,1,4,0.7241067929593654,97
6954,90.0,0,31.0,1,94117,2,1,1.0,1.0,1,0.0,100.0,30,1,4,0.7241067929593654,97
6955,417.0,0,31.0,1,94133,2,1,3.0,3.0,1,0.0,100.0,30,1,4,0.7241067929593654,98
6956,160.0,0,31.0,1,94117,1,1,1.0,3.0,1,0.0,100.0,30,1,5,0.7241067929593654,97
6957,175.0,0,31.0,1,94133,1,1,1.0,4.0,1,0.0,100.0,30,1,4,0.7241067929593654,98
6958,334.0,0,31.0,1,94133,1,1,2.0,3.0,1,0.0,100.0,30,1,4,0.7241067929593654,98
6959,155.0,0,31.0,1,94132,2,1,2.0,5.0,1,0.0,100.0,30,1,5,0.7241067929593654,68
6960,214.0,0,3.0,1,94116,2,2,2.0,1.0,1,250.0,75.0,2,0,2,0.7930200000000001,84
6961,95.0,1,2.0,1,94116,1,2,1.0,2.0,1,0.0,50.0,1,0,2,0.7321538461538459,84
6962,150.0,0,1.0,1,94134,2,1,1.0,2.0,1,500.0,60.0,2,0,3,0.7326250000000001,34
6963,55.0,0,3.0,1,94121,2,2,1.0,1.0,1,150.0,15.0,30,1,1,0.7241067929593654,92
6964,285.0,0,6.0,1,94132,2,1,2.5,4.0,1,1000.0,200.0,30,1,1,0.7241067929593654,68
6965,75.0,1,3.0,1,94110,2,2,2.0,2.0,1,0.0,50.0,2,1,2,0.8990999999999999,99
6966,237.0,0,760.0,1,94107,1,1,1.0,1.0,1,0.0,148.0,30,1,3,0.7241067929593654,85
6967,85.0,0,2.0,1,94112,1,2,1.0,1.0,1,0.0,25.0,1,1,2,0.5472,87
6968,400.0,0,1.0,1,94117,1,2,1.0,1.0,1,0.0,0.0,1,0,3,0.0,97
6969,185.0,0,0.0,1,94131,1,1,1.0,2.0,1,500.0,70.0,2,0,1,0.8001727272727273,71
6970,248.0,0,760.0,1,94158,1,1,1.0,1.0,1,0.0,148.0,30,1,3,0.7241067929593654,28
6971,150.0,0,2.0,1,94110,2,2,1.0,1.0,1,500.0,100.0,2,0,1,0.7241067929593654,99
6972,265.0,0,191.0,1,94110,1,1,2.0,2.0,1,500.0,95.0,30,1,1,0.7241067929593654,99
6973,265.0,0,191.0,1,94110,1,1,2.0,2.0,1,500.0,95.0,30,1,1,0.7241067929593654,99
6974,228.0,0,191.0,1,94110,1,1,1.0,1.0,1,500.0,95.0,30,1,1,0.7241067929593654,99
6975,265.0,0,191.0,1,94110,1,1,2.0,2.0,1,500.0,95.0,30,1,1,0.7241067929593654,99
6976,228.0,0,191.0,1,94110,1,1,1.0,1.0,1,500.0,95.0,30,1,1,0.7241067929593654,99
6977,265.0,0,191.0,1,94110,1,1,2.0,2.0,1,500.0,95.0,30,1,1,0.7241067929593654,99
6978,265.0,0,191.0,1,94110,1,1,2.0,2.0,1,500.0,95.0,30,1,1,0.7241067929593654,99
6979,228.0,0,191.0,1,94110,1,1,1.0,1.0,1,500.0,95.0,30,1,1,0.7241067929593654,99
6980,265.0,0,191.0,1,94110,1,1,2.0,2.0,1,500.0,95.0,30,1,1,0.7241067929593654,99
6981,228.0,0,191.0,1,94110,1,1,1.0,1.0,1,500.0,95.0,30,1,1,0.7241067929593654,99
6982,265.0,0,191.0,1,94110,1,1,2.0,2.0,1,500.0,95.0,30,1,1,0.7241067929593654,99
6983,228.0,0,191.0,1,94110,1,1,1.0,1.0,1,500.0,95.0,30,1,1,0.7241067929593654,99
6984,228.0,0,191.0,1,94110,1,1,1.0,1.0,1,500.0,95.0,30,1,1,0.7241067929593654,99
6985,228.0,0,191.0,1,94110,1,1,1.0,1.0,1,500.0,95.0,30,1,1,0.7241067929593654,99
6986,265.0,0,191.0,1,94110,1,1,2.0,2.0,1,500.0,95.0,30,1,1,0.7241067929593654,99
6987,265.0,0,191.0,1,94110,1,1,2.0,2.0,1,500.0,95.0,30,1,1,0.7241067929593654,99
6988,228.0,0,191.0,1,94110,1,1,1.0,1.0,1,500.0,95.0,30,1,1,0.7241067929593654,99
6989,228.0,0,191.0,1,94110,1,1,1.0,1.0,1,500.0,95.0,30,1,1,0.7241067929593654,99
6990,75.0,1,16.0,1,94124,2,2,1.0,1.0,1,300.0,70.0,30,0,3,0.4977666666666667,84
6991,250.0,1,16.0,1,94114,2,1,2.5,3.0,1,1000.0,300.0,30,1,1,0.7241067929593654,97
6992,400.0,0,2.0,1,94111,2,1,2.5,4.0,1,0.0,0.0,30,1,3,0.7241067929593654,99
6993,289.0,0,1.0,1,94122,1,1,1.0,4.0,1,0.0,50.0,2,1,3,0.7662533333333336,93
6994,49.0,0,1.0,1,94117,2,2,2.0,1.0,1,0.0,0.0,30,0,3,0.7241067929593654,97
6995,38.0,0,2.0,1,94115,2,3,2.0,3.0,1,0.0,40.0,30,0,1,0.7241067929593654,98
6996,245.0,0,760.0,1,94109,1,1,1.0,1.0,1,0.0,148.0,30,1,3,0.7241067929593654,100
